city,state,region,start,end,seriesId,MetroArea,city_state,geoloc,Latitude,Longitude,year,period,periodName,value,periodNum,date
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M02,February,0.092,02,199002
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M02,February,0.086,02,199002
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M02,February,0.093,02,199002
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M02,February,0.092,02,199002
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M02,February,0.073,02,199002
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M02,February,0.109,02,199002
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M02,February,0.108,02,199002
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M02,February,0.047,02,199002
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M02,February,0.073,02,199002
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M02,February,0.121,02,199002
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M02,February,0.108,02,199002
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M02,February,0.105,02,199002
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M03,March,0.093,03,199003
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M03,March,0.073,03,199003
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M03,March,0.057,03,199003
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M03,March,0.086,03,199003
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M03,March,0.119,03,199003
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M03,March,0.109,03,199003
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M03,March,0.073,03,199003
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M03,March,0.108,03,199003
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M03,March,0.093,03,199003
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M03,March,0.105,03,199003
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M03,March,0.108,03,199003
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M03,March,0.091,03,199003
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M04,April,0.108,04,199004
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M04,April,0.12,04,199004
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M04,April,0.073,04,199004
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M04,April,0.091,04,199004
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M04,April,0.058,04,199004
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M04,April,0.087,04,199004
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M04,April,0.108,04,199004
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M04,April,0.109,04,199004
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M04,April,0.073,04,199004
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M04,April,0.091,04,199004
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M04,April,0.105,04,199004
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M04,April,0.093,04,199004
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M05,May,0.092,05,199005
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M05,May,0.111,05,199005
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M05,May,0.087,05,199005
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M05,May,0.107,05,199005
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M05,May,0.085,05,199005
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M05,May,0.105,05,199005
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M05,May,0.12,05,199005
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M05,May,0.092,05,199005
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M05,May,0.074,05,199005
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M05,May,0.107,05,199005
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M05,May,0.093,05,199005
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M05,May,0.073,05,199005
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M06,June,0.127,06,199006
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M06,June,0.128,06,199006
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M06,June,0.091,06,199006
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M06,June,0.087,06,199006
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M06,June,0.098,06,199006
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M06,June,0.111,06,199006
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M06,June,0.138,06,199006
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M06,June,0.108,06,199006
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M06,June,0.087,06,199006
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M06,June,0.108,06,199006
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M06,June,0.061,06,199006
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M06,June,0.085,06,199006
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M07,July,0.098,07,199007
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M07,July,0.095,07,199007
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M07,July,0.127,07,199007
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M07,July,0.071,07,199007
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M07,July,0.125,07,199007
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M07,July,0.087,07,199007
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M07,July,0.111,07,199007
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M07,July,0.088,07,199007
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M07,July,0.121,07,199007
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M07,July,0.108,07,199007
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M07,July,0.085,07,199007
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M07,July,0.108,07,199007
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M08,August,0.085,08,199008
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M08,August,0.108,08,199008
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M08,August,0.07,08,199008
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M08,August,0.089,08,199008
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M08,August,0.098,08,199008
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M08,August,0.096,08,199008
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M08,August,0.123,08,199008
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M08,August,0.118,08,199008
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M08,August,0.127,08,199008
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M08,August,0.108,08,199008
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M08,August,0.087,08,199008
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M08,August,0.111,08,199008
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M09,September,0.089,09,199009
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M09,September,0.128,09,199009
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M09,September,0.126,09,199009
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M09,September,0.079,09,199009
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M09,September,0.087,09,199009
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M09,September,0.085,09,199009
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M09,September,0.098,09,199009
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M09,September,0.108,09,199009
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M09,September,0.12,09,199009
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M09,September,0.108,09,199009
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M09,September,0.098,09,199009
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M09,September,0.111,09,199009
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M10,October,0.109,10,199010
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M10,October,0.098,10,199010
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M10,October,0.087,10,199010
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,1990,M10,October,0.107,10,199010
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M10,October,0.065,10,199010
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M10,October,0.111,10,199010
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M10,October,0.084,10,199010
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M10,October,0.104,10,199010
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M10,October,0.118,10,199010
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M10,October,0.109,10,199010
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M10,October,0.085,10,199010
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M10,October,0.08,10,199010
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,1990,M11,November,0.093,11,199011
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,1990,M11,November,0.109,11,199011
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,1990,M11,November,0.065,11,199011
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,1990,M11,November,0.087,11,199011
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,1990,M11,November,0.101,11,199011
Washington,DC,SE,1978,1997,APUA31572610,"Washington, DC-MD-VA","Washington, DC","(38.8950368, -77.0365427)",38.8950368,-77.0365427,1990,M11,November,0.074,11,199011
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,1990,M11,November,0.064,11,199011
Los Angeles,CA,WE,1978,2017,APUA42172610,"Los Angeles-Riverside-Orange County, CA","Los Angeles, CA","(34.0536909, -118.242766)",34.0536909,-118.242766,1990,M11,November,0.11,11,199011
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,1990,M11,November,0.119,11,199011
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,1990,M11,November,0.11,11,199011
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,1990,M11,November,0.073,11,199011
